api,well,operator,application_type,drill_type,submitted,approved
42-125-30992,WILLIAMS 4,"CHISHOLM OPERATING, INC.",Recompletion,Vertical,2014-04-29,2014-06-02
42-125-31334,PITCHFORK NNNN 1,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2014-04-01,2014-04-29
42-125-31333,ROAD BEND(TANNEHILL 'B') UNIT 503,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2014-03-31,2014-04-16
42-125-31332,PITCHFORK CCCC 14,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2014-03-07,2014-04-09
42-125-31330,DRIGGERS 2,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2014-02-27,2014-03-10
42-125-31328,SPRING FECTA 3,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2014-02-06,2014-03-26
42-125-31327,KIMBERLY 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2014-02-03,2014-02-27
42-125-31329,MABEL 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2014-01-30,2014-03-28
42-125-31326,MCARTHUR B 2,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2014-01-14,2014-02-18
42-125-31325,BIGHAM 1,"DRACO ENERGY, INC.",New Drill,Vertical,2014-01-06,2014-01-16
42-125-31324,FOSTER RANCH 5,"CREED OPERATING CO., LLC",New Drill,Vertical,2014-01-03,2014-01-08
42-125-31323,BEGGS AAA 1701,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2013-12-30,2014-01-06
42-125-31322,PITCHFORK TOREADOR J 14 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2013-11-26,2013-12-19
42-125-31321,KEY 3,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2013-10-09,2013-10-22
42-125-31320,PITCHFORK 35 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2013-09-17,2013-09-23
42-125-31319,PITCHFORK CCCC 13,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2013-09-16,2013-09-24
42-125-31318,ELWANDA 6,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2013-09-12,2013-09-18
42-125-31317,BEGGS TRUST 201,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2013-07-29,2013-07-30
42-125-31316,JONES B 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2013-07-26,2013-07-31
42-125-31315,MCARTHUR B 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2013-07-16,2013-07-18
42-125-31314,KATHI 'A' 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2013-07-09,2013-07-15
42-125-31313,STRUBE 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2013-06-05,2013-06-11
42-125-31312,PITCHFORK CCCC 12,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2013-05-13,2013-05-15
42-125-31311,WHITE 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2013-05-01,2013-05-02
42-125-31310,MACON A 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2013-04-26,2013-04-29
42-125-31309,ROAD BEND (TANNEHILL 'B') UNIT 404,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2013-03-21,2013-04-01
42-125-31308,KEY 2,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2013-03-06,2013-03-07
42-125-31307,DUCK CREEK 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2013-02-15,2013-02-25
42-125-31306,ELWANDA 5,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2013-02-15,2013-02-21
42-125-31305,LABRANT 2,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2013-02-05,2013-02-14
42-125-31304,MACON 2,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2013-02-04,2013-02-07
