api,well,operator,application_type,drill_type,submitted,approved
42-253-35139,NAUERT 1,SWARTZ OIL COMPANY,New Drill,Vertical,2010-07-06,2010-07-08
42-253-35138,MERRITT A 2,"ADKINS, R. L. CORP.",New Drill,Vertical,2010-07-01,2010-07-02
42-253-35128,"STAMFORD, J.J. 1",TAHOE EXPLORATION INC.,New Drill,Vertical,2010-06-28,2010-07-05
42-253-35137,BETTY HALE 6,"ADKINS, R. L. CORP.",New Drill,Vertical,2010-06-23,2010-06-23
42-253-35121,SWANS CHAPEL 1,DEL PETROLEUM CORPORATION,New Drill,Vertical,2010-06-14,2010-06-17
42-253-35136,BETTY HALE 5,"ADKINS, R. L. CORP.",New Drill,Vertical,2010-06-07,2010-06-08
42-253-35083,BETTY HALE 3,"ADKINS, R. L. CORP.",New Drill,Vertical,2010-06-02,2010-06-07
42-253-35135,VERA LOU MCSPADDEN 3,"SEMPER FIDELIS OIL & GAS, LLC",New Drill,Vertical,2010-05-25,2010-05-28
42-253-35134,RAINMAN 1,"COUCH OIL & GAS, INC.",New Drill,Vertical,2010-05-13,2010-05-19
42-253-31356,WCS 1,SOJOURNER DRILLING CORPORATION,Re-Enter,Vertical,2010-05-13,2010-05-17
42-253-35133,MARKHAM 1,"BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2010-05-12,2010-05-18
42-253-35108,STANLEY 7,"G & F OIL, INC.",New Drill,Vertical,2010-05-10,2010-05-14
42-253-03555,B. F. FARNSWORTH 2,"COUCH OIL & GAS, INC.",Re-Enter,Vertical,2010-05-02,2010-05-10
42-253-35132,"ALEXANDER ""A"" 1","BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2010-04-29,2010-04-29
42-253-35131,"WILLS, DON 2","MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2010-04-23,2010-04-28
42-253-35130,BARNES 6,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2010-04-23,2010-04-28
42-253-35124,BARNES 5,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2010-04-20,2010-04-27
42-253-35125,SANDERS 1,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2010-04-20,2010-04-27
42-253-35129,KC17 34,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2010-04-20,2010-04-26
42-253-35121,SWANS CHAPEL 1,DEL PETROLEUM CORPORATION,New Drill,Vertical,2010-04-16,2010-04-19
42-253-35128,"STAMFORD, J.J. 1",TAHOE EXPLORATION INC.,New Drill,Vertical,2010-04-15,2010-04-23
42-253-35127,"GRAVES, R. 15","ARMOR PETROLEUM, INC.",New Drill,Vertical,2010-04-14,2010-04-23
42-253-35126,HALL 11,"PLANTATION OPERATING, LLC",New Drill,Vertical,2010-04-13,2010-04-23
42-253-35123,HALL 10,"PLANTATION OPERATING, LLC",New Drill,Vertical,2010-04-13,2010-04-22
42-253-35122,"IRVIN, I.N. 20","ARMOR PETROLEUM, INC.",New Drill,Vertical,2010-04-13,2010-04-21
42-253-35120,RAMSEY 1,"TELESIS OPERATING CO., INC.",New Drill,Vertical,2010-04-12,2010-04-19
42-253-35119,FUNSTON 1,DEL PETROLEUM CORPORATION,New Drill,Vertical,2010-04-12,2010-04-13
42-253-35118,"IRVIN, I.N. 19","ARMOR PETROLEUM, INC.",New Drill,Vertical,2010-04-05,2010-04-09
